timestamp,duration,memory
2892513,49,150
2892727,49,150
2893135,93,203
2893142,30,150
2893312,49,150
2893501,49,150
2893539,30,150
2893560,30,150
2893663,30,150
2893998,49,150
2894035,30,150
2894035,49,150
2894048,30,150
2894095,49,150
2894198,49,150
2894200,49,150
2894396,30,150
2894445,30,150
2894685,30,150
2894865,30,150
2894892,30,150
2894945,33,108
2894952,30,150
2894999,49,150
2895223,30,150
2895256,30,150
2895419,874,187
2895518,30,150
2895724,49,150
2896187,49,150
2896310,49,150
2896346,30,150
2896403,30,150
2896759,30,150
2896950,49,150
2897159,30,150
2897161,10,147
2897457,49,150
2897563,30,150
2897669,49,150
2897739,49,150
2897807,30,150
2897865,49,150
2898039,30,150
2898092,49,150
2898174,49,150
2898509,49,150
2898515,30,150
2898647,30,150
2899238,49,150
2899252,30,150
2899325,49,150
2899550,30,150
2899581,10,147
2899621,49,150
2899770,49,150
2899820,30,150
2899906,49,150
2899923,30,150
2900118,49,150
2900273,30,150
2900375,30,150
2900392,919,185
2900457,49,150
2900509,30,150
2900613,49,150
2900654,49,150
2900670,49,150
2900692,49,150
2900806,49,150
2900913,49,150
2901094,49,150
2901273,30,150
2901281,93,203
2901386,30,150
2901569,30,150
2901664,49,150
2901670,49,150
2901826,49,150
2901871,93,203
2901970,30,150
2901995,41,150
2902090,10,147
2902232,30,150
2902304,49,150
2902370,30,150
2902384,30,150
2902554,49,150
2902584,30,150
2903056,49,150
2903056,49,150
2903170,49,150
2903291,30,150
2903369,49,150
2903379,30,150
2903854,49,150
2903872,49,150
2903956,49,150
2904058,49,150
2904099,93,203
2904185,49,150
2904193,49,150
2904229,30,150
2904916,30,113
2904918,49,150
2905122,30,150
2905204,30,150
2905213,30,150
2905243,30,150
2905430,30,150
2905720,30,150
2906054,30,150
2906172,49,150
2906331,49,150
2906431,30,150
2906528,30,150
2907097,10,147
2907332,49,150
2907342,30,150
2907396,49,150
2907469,30,150
2907620,49,150
2907652,49,150
2907827,30,150
2908010,49,150
2908026,30,150
2908150,49,150
2908475,30,150
2908752,49,150
2908953,49,150
2909034,49,150
2909173,30,150
2909319,49,150
2909565,835,128
2909662,30,150
2910013,30,150
2910021,30,150
2910147,30,150
2910419,30,150
2910426,30,150
2910662,49,150
2911104,30,150
2911313,49,150
2911653,30,150
2911871,30,150
2911883,30,150
2911894,49,150
2911929,30,150
2911953,30,150
2912278,49,150
2912351,30,150
2912467,49,150
2912569,30,150
2912627,30,150
2912739,49,150
2912862,30,150
2912989,49,150
2913205,49,150
2913267,49,150
2913289,49,150
2913335,30,150
2913454,30,150
2913463,30,150
2913565,30,150
2913603,49,150
2913620,49,150
2914294,30,150
2914318,49,150
2914341,49,150
2914639,30,150
2914644,49,150
2914648,49,150
2914916,30,150
2914965,49,150
2915613,49,150
2916053,49,150
2916406,30,150
2916588,30,150
2916966,49,150
2917124,49,150
2917125,49,150
2917166,30,150
2917194,851,179
2917206,30,150
2917238,30,150
2917247,49,150
2917414,30,150
2917526,49,150
2917629,30,150
2917777,49,150
2917840,49,150
2917852,49,150
2918035,49,150
2918039,49,150
2918196,49,150
2918455,30,150
2918606,49,150
2918780,30,150
2919055,30,150
2919075,49,150
2919461,30,150
2919578,30,150
2919604,49,150
2919604,30,150
2919948,30,150
2920378,30,150
2920474,49,150
2920487,30,150
2920917,49,150
2920972,49,150
2921135,91,203
2921468,30,150
2921694,30,150
2921805,49,150
2922011,30,150
2922155,49,150
2922370,49,150
2922645,49,150
2922744,49,150
2922809,49,150
2922936,49,150
2922971,49,150
2923032,49,150
2923037,49,150
2923133,30,150
2923145,49,150
2923344,30,150
2923527,30,150
2923893,30,150
2924031,30,150
2924058,49,150
2924483,49,150
2924599,49,150
2924639,30,150
2924641,49,150
2924695,30,150
2924716,30,150
2924982,49,150
2925192,49,150
2925388,93,203
2925503,30,150
2925541,49,150
2925638,30,150
2925942,49,150
2926112,30,150
2926113,49,150
2926168,49,150
2926197,30,150
2926316,10,147
2926343,30,150
2926437,10,147
2926453,30,150
2926468,30,150
2926620,30,150
2926645,30,150
2926717,30,150
2926740,49,150
2926802,30,150
2927133,49,150
2927183,93,203
2927437,30,150
2927509,30,150
2927897,49,150
2927940,49,150
2927989,49,150
2927991,49,150
2927997,49,150
2928138,30,150
2928252,49,150
2928395,30,150
2928502,49,150
2928516,49,150
2928603,30,150
2928642,30,150
2928642,30,150
2928645,10,147
2928687,30,150
2928733,30,150
2928807,49,150
2929421,41,150
2929443,49,150
2929600,30,150
2929694,49,150
2929895,49,150
2929908,10,147
2930174,30,150
2930204,49,150
2930256,30,150
2930277,30,150
2930504,30,150
2930774,30,150
2930985,30,150
2931035,49,150
2931306,30,150
2931536,30,150
2931567,49,150
2931870,30,150
2932272,30,150
2932279,49,150
2932585,30,150
2932698,49,150
2933044,49,150
2933051,30,150
2933184,841,176
2933330,49,150
2933384,819,175
2933517,49,150
2933773,30,150
2933910,30,150
2934251,49,150
2934392,30,150
2934451,49,150
2934550,49,150
2934823,30,150
2934976,30,150
2935052,30,150
2935172,49,150
2935192,49,150
2935235,49,150
2935281,49,150
2935323,10,147
2935364,49,150
2935482,49,150
2935787,49,150
2936197,49,150
2936295,30,150
2936360,30,150
2936447,30,150
2936463,49,150
2936691,49,150
2936859,30,150
2936882,30,150
2936884,30,150
2936962,859,174
2937105,30,150
2937150,49,150
2937151,30,150
2937185,49,150
2937347,49,150
2937533,30,150
2937663,49,150
2937677,30,150
2937705,30,150
2937714,30,150
2937817,30,150
2937927,30,150
2938106,30,150
2938151,49,150
2938247,49,150
2938371,30,150
2938645,10,147
2938695,30,150
2938786,49,150
2938807,49,150
2938822,49,150
2938964,49,150
2938994,49,150
2939156,4167,375
2939378,30,150
2939385,30,150
2939569,30,150
2939949,30,150
2939981,30,150
2940001,30,150
2940020,30,150
2940240,30,150
2940269,120,203
2940419,49,150
2940597,812,177
2940616,30,150
2940623,30,150
2940651,30,150
2940672,49,150
2940787,10,147
2940806,49,150
2940841,10,147
2941064,49,150
2941136,30,150
2941172,30,150
2941304,30,150
2941490,30,150
2941570,49,150
2941593,49,150
2941750,49,150
2941766,30,150
2941847,30,150
2941872,49,150
2942016,30,150
2942034,49,150
2942087,49,150
2942109,30,150
2942203,30,150
2942381,30,150
2942535,49,150
2942627,30,150
2942957,30,150
2942998,49,150
2943000,30,150
2943070,30,150
2943095,30,150
2943290,30,150
2943348,30,150
2943360,49,150
2943601,30,150
2943676,49,150
2943683,49,150
2943702,49,150
2943732,30,150
2943905,10,147
2943932,49,150
2943996,49,150
2944146,49,150
2944166,30,150
2944355,49,150
2944359,93,203
2944389,49,150
2944624,30,150
2944870,30,150
2944894,30,150
2944962,49,150
2944972,49,150
2945236,49,150
2945338,919,185
2945452,49,150
2945467,49,150
2945609,30,150
2945685,30,150
2945703,49,150
2945850,30,150
2945971,49,150
2945997,30,150
2946035,30,150
2946222,49,150
2946272,49,150
2946394,49,150
2946526,30,150
2946547,30,150
2946559,30,150
2946689,49,150
2946851,30,150
2946863,49,150
2946924,49,150
2946930,49,150
2946970,30,150
2947077,49,150
2947179,49,150
2947246,49,150
2947534,49,150
2947535,30,150
2947723,30,150
2947962,49,150
2948070,30,150
2948074,49,150
2948104,30,150
2948147,30,150
2948167,30,150
2948193,10,147
2948201,49,150
2948292,30,150
2948470,49,150
2948684,49,150
2948688,30,150
2948831,49,150
2948866,30,150
2948997,30,150
2949001,49,150
2949255,49,150
2949294,49,150
2949301,30,150
2949305,30,150
2949349,49,150
2949435,30,150
2949438,30,150
2949596,49,150
2949632,49,150
2949726,49,150
2949737,30,150
2949744,49,150
2949830,30,150
2950225,879,185
2950500,49,150
2950697,30,150
2950853,49,150
2951056,30,150
2951162,49,150
2951166,30,150
2951190,30,150
2951284,49,150
2951369,30,150
2951380,49,150
2951389,30,150
2951527,30,150
2951530,49,150
2951704,30,150
2951756,49,150
2951780,30,150
2951850,30,150
2951851,30,150
2952010,30,150
2952043,30,150
2952287,30,150
2952351,49,150
2952419,49,150
2952456,30,150
2952496,49,150
2952498,30,150
2952530,30,150
2952596,30,150
2952738,49,150
2952742,30,150
2952814,30,150
2952818,49,150
2952899,30,150
2952918,30,150
2952934,49,150
2953050,30,150
2953152,30,150
2953186,30,150
2953233,30,150
2953348,96,203
2953468,49,150
2953557,30,150
2953599,30,150
2953679,30,150
2953683,49,150
2953728,30,150
2953751,49,150
2953828,30,150
2954188,49,150
2954271,49,150
2954316,30,150
2954354,30,150
2954364,30,150
2954414,49,150
2954556,924,179
2954557,49,150
2954736,49,150
2954787,49,150
2954817,831,178
2954937,894,177
2954987,49,150
2955135,30,150
2955438,30,150
2955575,4167,375
2955625,49,150
2955787,49,150
2955816,49,150
2955861,30,150
2955939,30,150
2955947,49,150
2955986,30,150
2956034,30,150
2956110,30,150
2956188,30,150
2956341,30,150
2956408,30,150
2956451,30,150
2956472,49,150
2956493,30,150
2956506,49,150
2956583,49,150
2956588,30,150
2956754,874,187
2956934,49,150
2956967,49,150
2957140,30,150
2957222,30,150
2957362,49,150
2957413,30,150
2957584,30,150
2957634,49,150
2957650,49,150
2958037,49,150
2958088,49,150
2958118,1900,375
2958177,49,150
2958442,49,150
2958461,30,150
2958545,49,150
2958593,30,150
2958742,30,150
2958808,49,150
2958989,49,150
2959151,49,150
2959153,49,150
2959219,30,150
2959247,49,150
2959265,852,181
2959428,30,150
2959439,30,150
2959448,49,150
2959538,10,147
2959544,30,150
2959869,49,150
2960025,49,150
2960347,49,150
2960388,30,150
2960427,49,150
2960677,30,150
2960802,30,150
2960875,49,150
2961067,30,150
2961123,49,150
2961257,93,203
2961296,30,150
2961413,49,150
2961460,30,150
2961486,49,150
2961593,49,150
2961596,30,150
2961849,10,147
2961878,30,150
2962188,12,104
2962269,49,150
2962328,49,150
2962627,49,150
2962661,49,150
2962730,49,150
2962769,30,150
2962853,30,150
2963150,30,150
2963161,30,150
2963339,30,150
2963433,49,150
2963442,30,150
2963494,30,150
2963734,30,150
2963822,49,150
2964023,30,150
2964051,49,150
2964056,6,147
2964280,30,150
2964325,30,150
2964353,30,150
2964978,30,150
2965297,870,175
2965300,49,150
2965356,49,150
2965378,93,203
2965451,30,150
2965509,30,150
2965664,49,150
2965727,49,150
2965931,49,150
2966099,49,150
2966106,30,150
2966120,30,150
2966460,49,150
2966600,49,150
2966857,49,150
2966968,30,150
2967189,49,150
2967217,49,150
2967238,49,150
2967365,30,150
2967390,30,150
2967408,30,150
2967452,49,150
2967465,30,150
2967524,30,150
2967562,30,150
2967581,10,147
2967649,30,150
2967657,49,150
2967677,49,150
2967737,49,150
2967737,30,150
2967774,49,150
2967841,30,150
2967913,49,150
2967986,49,150
2968147,49,150
2968155,30,150
2968179,113,127
2968239,30,150
2968279,30,150
2968324,49,150
2968448,49,150
2968524,49,150
2968637,49,150
2968690,49,150
2968723,30,150
2968978,30,150
2969219,30,150
2969225,49,150
2969306,49,150
2969314,30,150
2969438,30,150
2969556,49,150
2969579,30,150
2969641,30,150
2969658,30,150
2969719,30,150
2969817,30,150
2970033,30,150
2970135,30,150
2970208,49,150
2970244,49,150
2970324,30,150
2970365,30,150
2970367,49,150
2970419,30,150
2970434,49,150
2970487,30,150
2970550,49,150
2970557,49,150
2970613,49,150
2970672,49,150
2970764,49,150
2970983,49,150
2971002,30,150
2971065,30,150
2971182,49,150
2971219,49,150
2971237,30,150
2971570,93,203
2971735,30,150
2971933,49,150
2971960,30,150
2971986,30,150
2971996,30,150
2972005,49,150
2972086,49,150
2972099,49,150
2972230,894,177
2972266,49,150
2972350,49,150
2972455,49,150
2972462,30,150
2972550,49,150
2972619,49,150
2972664,49,150
2972746,49,150
2972758,30,150
2972850,49,150
2972890,49,150
2973023,30,150
2973041,30,150
2973057,49,150
2973099,30,150
2973165,30,150
2973221,30,150
2973302,49,150
2973306,49,150
2973422,30,150
2973439,49,150
2973538,30,150
2973586,30,150
2973614,49,150
2973666,30,150
2973843,49,150
2973879,49,150
2974239,49,150
2974293,49,150
2974313,49,150
2974337,49,150
2974391,49,150
2974597,49,150
2974604,49,150
2974835,30,150
2974839,49,150
2974880,30,150
2974886,30,150
2974985,30,150
2975048,49,150
2975253,49,150
2975257,49,150
2975403,30,150
2975430,30,150
2975800,49,150
2975837,49,150
2975859,49,150
2975888,841,176
2975941,49,150
2975980,30,150
2976272,30,150
2976328,30,150
2976340,49,150
2976414,49,150
2976426,49,150
2976444,49,150
2976467,49,150
2976504,49,150
2976608,49,150
2976794,30,150
2976824,30,150
2976844,30,150
2976896,49,150
2976940,49,150
2977066,30,150
2977206,49,150
2977430,30,150
2977456,30,150
2977685,30,150
2977795,30,150
2977866,49,150
2977921,30,150
2977922,30,150
2977965,49,150
2978030,30,150
2978062,30,150
2978187,49,150
2978244,30,150
2978258,30,150
2978347,49,150
2978388,49,150
2978407,49,150
2978612,30,150
2978684,30,150
2978762,49,150
2978843,30,150
2978936,49,150
2978958,30,150
2978969,49,150
2978985,30,150
2978989,30,150
2979046,49,150
2979354,30,150
2979469,49,150
2979922,30,150
2979923,30,150
2979953,49,150
2980037,30,150
2980052,49,150
2980184,30,150
2980292,30,150
2980318,30,150
2980462,30,150
2980715,93,203
2980716,30,150
2980726,7373,375
2980765,49,150
2980792,30,150
2980883,30,150
2980899,30,150
2981009,49,150
2981058,120,95
2981376,49,150
2981534,49,150
2981664,30,150
2981674,16,91
2981884,49,150
2981900,49,150
2981982,49,150
2982066,30,150
2982182,30,150
2982186,49,150
2982397,30,150
2982601,30,150
2982662,30,150
2982708,30,150
2982861,30,150
2983030,49,150
2983032,30,150
2983434,49,150
2983439,49,150
2983452,30,150
2983558,49,150
2983770,49,150
2983952,30,150
2984075,30,150
2984180,49,150
2984232,49,150
2984251,30,150
2984279,30,150
2984282,30,150
2984305,49,150
2984361,30,150
2984442,49,150
2984659,49,150
2984759,49,150
2984787,49,150
2984934,49,150
2984956,49,150
2985002,30,150
2985015,30,150
2985026,30,150
2985047,30,150
2985076,30,150
2985202,841,176
2985235,10,147
2985267,30,150
2985506,30,150
2985511,30,150
2985563,49,150
2985600,30,150
2985866,30,150
2985910,30,150
2985960,49,150
2985964,30,150
2985976,30,150
2985979,30,150
2985982,49,150
2986052,30,150
2986091,49,150
2986155,30,150
2986287,49,150
2986311,30,150
2986339,93,203
2986619,30,150
2986684,30,150
2986761,49,150
2986895,49,150
2986958,49,150
2987036,49,150
2987056,49,150
2987131,30,150
2987332,30,150
2987416,851,179
2987419,49,150
2987485,30,150
2987502,30,150
2987621,49,150
2987647,49,150
2987662,30,150
2987744,30,150
2987925,49,150
2988084,49,150
2988114,49,150
2988120,30,150
2988120,796,375
2988321,49,150
2988364,30,150
2988402,30,150
2988508,30,150
2988544,49,150
2988582,30,150
2988694,30,150
2988782,49,150
2988846,30,150
2989129,30,150
2989313,30,150
2989464,49,150
2989554,30,150
2989575,49,150
2989586,30,150
2989603,49,150
2989663,10,147
2989941,49,150
2989959,10,147
2989987,30,150
2989996,49,150
2990048,49,150
2990081,49,150
2990403,10,147
2990542,30,150
2990634,30,150
2990752,30,150
2990759,30,150
2990828,49,150
2990903,49,150
2990932,30,150
2991178,30,150
2991217,49,150
2991355,49,150
2991537,49,150
2991555,30,150
2991590,49,150
2991894,30,150
2992189,93,203
2992221,30,150
2992239,30,150
2992289,30,150
2992349,49,150
2992441,30,150
2992477,30,150
2992551,30,150
2992673,30,150
2992789,49,150
2992825,49,150
2992891,30,150
2993064,49,150
2993111,49,150
2993652,49,150
2993667,49,150
2993969,49,150
2993970,49,150
2994041,49,150
2994042,49,150
2994348,30,150
2994502,49,150
2994541,49,150
2994608,49,150
2994685,49,150
2994755,49,150
2994796,49,150
2994893,49,150
2994956,49,150
2994969,49,150
2994972,49,150
2995058,49,150
2995088,49,150
2995190,49,150
2995216,30,150
2995483,49,150
2995565,49,150
2995672,49,150
2995672,30,150
2995846,30,150
2995934,49,150
2995958,30,150
2996115,49,150
2996169,49,150
2996303,30,150
2996346,49,150
2996522,49,150
2996671,30,150
2996717,49,150
2996736,919,185
2996873,49,150
2997144,30,150
2997205,10,147
2997247,49,150
2997415,49,150
2997424,30,150
2997687,30,150
2997847,30,150
2997931,30,150
2998020,49,150
2998046,30,150
2998053,49,150
2998140,49,150
2998341,30,150
2998392,49,150
2998447,833,177
2998489,49,150
2998530,49,150
2998638,30,150
2998740,835,128
2998760,819,181
2998768,30,150
2998785,30,150
2998810,30,150
2998867,93,203
2998896,49,150
2998927,49,150
2998942,30,150
2999040,49,150
2999116,49,150
2999147,30,150
2999196,49,150
2999306,30,150
2999461,30,150
2999560,49,150
2999603,864,185
2999702,30,150
2999735,49,150
2999747,49,150
2999948,30,150
3000007,30,150
3000343,49,150
3000392,49,150
3000404,30,150
3000679,49,150
3000748,49,150
3000959,49,150
3001051,49,150
3001313,30,150
3001325,30,150
3001376,49,150
3001483,861,178
3001721,30,150
3001786,30,150
3001834,93,203
3001866,30,150
3002003,49,150
3002341,49,150
3002794,30,150
3002856,30,150
3002975,30,150
3003141,49,150
3003308,652,178
3003540,49,150
3003612,49,150
3003659,49,150
3003750,30,150
3004482,49,150
3004575,835,128
3004726,10,147
3004744,30,150
3004993,49,150
3005123,10,147
3005291,30,150
3005298,49,150
3005307,30,150
3005428,49,150
3005675,49,150
3005948,30,150
3006046,30,150
3006207,30,150
3006603,49,150
3006685,30,150
3006860,49,150
3007029,30,150
3007243,30,150
3007397,30,150
3007539,49,150
3007578,49,150
3007690,30,150
3007779,30,150
3007910,30,150
3007958,49,150
3008146,49,150
3008361,49,150
3008372,30,150
3008413,49,150
3008540,30,150
3008553,30,150
3008569,697,187
3008837,30,150
3008844,879,185
3008861,4167,375
3009128,93,203
3009175,30,150
3009365,30,150
3009464,30,150
3009492,30,150
3009549,30,150
3009579,49,150
3009658,30,150
3009764,49,150
3009768,30,150
3009798,49,150
3010024,49,150
3010184,30,150
3010336,49,150
3010415,49,150
3010540,677,176
3010769,30,150
3010779,30,150
3010924,30,150
3010947,30,150
3010989,30,150
3011386,49,150
3011786,30,150
3012026,30,150
3012098,49,150
3012175,49,150
3012266,49,150
3012326,851,179
3012644,49,150
3012756,30,150
3013071,49,150
3013077,30,150
3013157,30,150
3013249,30,150
3013455,30,150
3013471,30,150
3013789,49,150
3013979,30,150
3014060,93,203
3014545,30,150
3014615,30,150
3014737,30,150
3014773,49,150
3014807,30,150
3014968,49,150
3015630,49,150
3015639,30,150
3015980,49,150
3016096,30,150
3016183,30,150
3016191,30,150
3016507,49,150
3016579,49,150
3017036,30,150
3017290,30,150
3017374,924,179
3017559,30,150
3017828,30,150
3017834,49,150
3017944,30,150
3018003,49,150
3018214,49,150
3018394,30,150
3018399,30,150
3018675,30,150
3018914,49,150
3018972,30,150
3019043,49,150
3019201,49,150
3019709,30,150
3019727,30,150
3019735,30,150
3019969,49,150
3020003,49,150
3020038,30,150
3020105,49,150
3020171,49,150
3020234,30,150
3020280,49,150
3020693,30,150
3020902,30,150
3021403,924,179
3021629,10,147
3021717,10,147
3021907,30,150
3022123,49,150
3022191,812,177
3022309,30,150
3022527,30,150
3022640,49,150
3022678,30,150
3023033,30,150
3023037,30,150
3023074,30,150
3023495,49,150
3023528,10,147
3023571,49,150
3023758,859,174
3023860,49,150
3023872,30,150
3024034,30,150
3024564,30,150
3024794,30,150
3025590,30,150
3025620,49,150
3025655,30,150
3025683,143,121
3025817,30,150
3025859,30,150
3025861,30,150
3025887,30,150
3025888,49,150
3026047,93,203
3026107,49,150
3026199,819,175
3026600,30,150
3026666,49,150
3026688,6,147
3026820,30,150
3027269,30,150
3027331,49,150
3027332,49,150
3027405,30,150
3027433,30,150
3027488,49,150
3027530,30,150
3027551,49,150
3027558,30,150
3027583,93,203
3027595,49,150
3027652,49,150
3027837,30,150
3027861,30,150
3027942,30,150
3028057,49,150
3028135,49,150
3028263,30,150
3028446,30,150
3028682,49,150
3029045,30,150
3029258,49,150
3029272,30,150
3029494,30,150
3029584,49,150
3029753,49,150
3029907,49,150
3029989,49,150
3030198,49,150
3030202,30,150
3030208,19137,148
3030936,30,150
3031017,49,150
3031020,30,150
3032131,30,150
3032170,49,150
3032175,49,150
3032212,49,150
3032251,30,150
3032467,30,150
3032577,49,150
3032793,30,150
3032941,49,150
3033141,30,150
3033182,30,150
3033254,30,150
3033324,49,150
3033521,49,150
3033538,30,150
3034059,30,150
3034691,26031,148
3035162,172,147
3035272,30,150
3035323,10,147
3035383,30,150
3035586,49,150
3035727,18180,148
3035879,49,150
3035954,49,150
3036208,30,150
3036278,30,150
3036366,30,150
3036791,49,150
3036816,49,150
3036853,30,150
3036855,30,150
3037085,49,150
3037130,49,150
3037138,49,150
3037168,30,150
3037224,120,95
3037396,10,147
3037541,49,150
3037563,49,150
3037703,49,150
3037712,49,150
3037839,49,150
3037911,49,150
3037911,49,150
3037984,49,150
3038220,49,150
3038271,30,150
3038328,30,150
3038381,30,150
3038521,49,150
3039090,30,150
3039111,49,150
3039217,49,150
3039331,49,150
3039795,49,150
3039858,10,147
3039997,3,125
3040021,49,150
3040099,49,150
3040198,49,150
3040276,49,150
3040374,49,150
3040562,30,150
3040641,49,150
3041008,49,150
3041064,30,150
3041100,49,150
3041170,30,150
3041270,30,150
3041315,30,150
3041373,819,175
3041502,49,150
3041525,49,150
3041635,49,150
3041728,30,150
3041730,30,150
3041792,30,150
3042228,93,203
3042281,30,150
3042426,262,137
3042586,30,150
3042746,49,150
3042783,10,147
3043037,49,150
3043107,49,150
3043283,49,150
3043296,49,150
3043316,49,150
3043634,30,150
3043711,30,150
3043908,10,147
3044024,49,150
3044033,30,150
3044525,49,150
3044659,49,150
3045031,49,150
3045313,30,150
3045396,93,203
3045502,49,150
3045520,49,150
3045980,49,150
3046227,49,150
3046294,30,150
3046362,1900,375
3046408,49,150
3046933,49,150
3047051,49,150
3047081,874,187
3047155,49,150
3047190,49,150
3047241,243,203
3047335,30,150
3047404,30,150
3047405,49,150
3047717,831,178
3047835,49,150
3047837,30,150
3048081,49,150
3048200,30,150
3048319,49,150
3048399,628,177
3048419,30,150
3048443,49,150
3048635,30,150
3048766,30,150
3048833,49,150
3049043,30,150
3049162,859,174
3049372,30,150
3049641,30,150
3049652,819,181
3050073,49,150
3050136,49,150
3050310,49,150
3050519,49,150
3050576,30,150
3050588,49,150
3050676,30,150
3050708,30,150
3050834,877,185
3051043,30,150
3051150,30,150
3051466,49,150
3051615,49,150
3051765,49,150
3051829,49,150
3051845,30,150
3051866,49,150
3052076,30,150
3052138,30,150
3052227,49,150
3052288,30,150
3052550,49,150
3052618,30,150
3052969,30,150
3053022,30,150
3053096,30,150
3053608,49,150
3053640,586,137
3053667,30,150
3053792,30,150
3053805,49,150
3053992,49,150
3054000,30,150
3054005,10,147
3054245,49,150
3054356,796,375
3054503,586,137
3054555,49,150
3054679,49,150
3054760,829,179
3054769,49,150
3054866,49,150
3055268,49,150
3055411,30,150
3055464,10,147
3055538,30,150
3055694,49,150
3055701,30,150
3055819,864,137
3055864,30,150
3056074,49,150
3056120,49,150
3056219,49,150
3056623,49,150
3056741,49,150
3056889,30,150
3056907,49,150
3057109,49,150
3057185,49,150
3057255,950,174
3057304,30,150
3057308,49,150
3057656,49,150
3057688,30,150
3057730,49,150
3058056,49,150
3058127,93,203
3058228,49,150
3058394,812,177
3058468,30,150
3058473,841,176
3058483,30,150
3058678,30,150
3058963,49,150
3059141,49,150
3059348,49,150
3059399,30,150
3059501,827,179
3059651,49,150
3059802,30,150
3059867,30,150
3060052,30,150
3060258,49,150
3060791,49,150
3061010,30,150
3061148,30,150
3061187,30,150
3061216,30,150
3061401,1900,375
3061950,30,150
3062089,30,150
3062538,49,150
3062582,30,150
3062585,49,150
3062600,30,150
3062870,30,150
3062947,49,150
3063191,49,150
3063572,49,150
3063831,49,150
3063858,49,150
3063862,49,150
3063889,49,150
3063977,30,150
3064018,30,150
3064112,93,203
3064192,49,150
3064213,49,150
3065423,262,137
3065491,49,150
3065700,30,150
3065725,49,150
3066045,30,150
3066095,49,150
3066201,30,150
3066224,49,150
3066245,10,147
3066953,49,150
3066971,30,150
3067551,49,150
3067640,30,150
3067890,30,150
3067912,49,150
3068505,49,150
3068584,49,150
3068633,30,150
3068651,835,128
3068675,49,150
3068879,30,150
3069272,49,150
3069395,30,150
3069395,30,150
3069495,49,150
3069568,30,150
3069588,819,181
3069719,30,150
3070083,49,150
3070476,49,150
3070478,879,185
3070485,49,150
3070510,49,150
3070522,49,150
3070544,30,150
3070604,49,150
3070887,30,150
3071080,874,187
3071164,49,150
3071209,819,175
3071633,30,150
3071677,30,150
3071749,30,150
3071917,49,150
3072046,49,150
3072060,49,150
3072121,49,150
3072308,49,150
3072572,30,150
3073110,10,147
3073496,30,150
3073635,49,150
3073951,49,150
3073991,49,150
3074123,49,150
3074139,49,150
3074286,30,150
3074429,30,150
3074543,49,150
3074852,30,150
3074878,49,150
3075034,30,150
3075225,30,150
3075231,30,150
3075356,30,150
3075632,49,150
3075732,30,150
3075887,49,150
3076005,49,150
3076378,851,179
3076403,49,150
3076416,49,150
3076461,30,150
3076490,49,150
3076590,49,150
3076593,49,150
3076845,49,150
3076890,30,150
3077066,49,150
3077073,49,150
3077277,49,150
3077624,49,150
3077628,30,150
3077770,30,150
3077936,10,147
3077981,30,150
3078275,30,150
3078284,49,150
3078558,864,137
3078713,30,150
3078766,30,150
3078913,49,150
3079193,49,150
3079320,49,150
3079475,49,150
3079488,49,150
3079752,30,150
3080296,30,150
3080297,30,150
3080687,49,150
3080921,30,150
3080987,93,203
3081253,49,150
3081315,30,150
3081540,49,150
3081577,30,150
3081592,30,150
3081773,874,187
3082022,10,147
3082036,30,150
3082040,30,150
3082183,30,150
3082185,30,150
3082225,30,150
3082321,49,150
3082398,49,150
3082544,49,150
3083163,49,150
3083853,49,150
3084056,49,150
3084340,49,150
3084444,30,150
3084504,49,150
3084553,30,150
3084940,49,150
3084960,49,150
3085168,49,150
3085344,49,150
3085650,49,150
3085879,30,150
3085992,30,150
3086086,30,150
3086158,49,150
3086271,30,150
3086279,49,150
3086377,49,150
3086788,30,150
3086999,30,150
3087251,30,150
3087278,49,150
3087929,30,150
3088159,49,150
3088379,49,150
3088529,30,150
3088570,30,150
3089085,10,147
3089242,30,150
3089345,49,150
3089372,30,150
3090014,49,150
3090356,93,203
3090537,30,150
3090784,49,150
3090850,49,150
3091111,6,147
3091250,49,150
3091346,30,150
3091669,49,150
3091779,49,150
3091815,4167,375
3092178,30,150
3092222,49,150
3092344,49,150
3092379,49,150
3092496,49,150
3092665,30,150
3092935,796,375
3092995,10,147
3093315,30,150
3093692,10,147
3093692,49,150
3093798,30,150
3093962,30,150
3093963,30,150
3094054,11,106
3094635,30,150
3094701,49,150
3095266,30,150
3095409,49,150
3095548,30,150
3095576,49,150
3095776,30,150
3095979,30,150
3096037,30,150
3096152,49,150
3096326,10,147
3096712,49,150
3096869,30,150
3096871,49,150
3097330,49,150
3097420,30,150
3097523,49,150
3097575,30,150
3097722,30,150
3098075,30,150
3098085,30,150
3098638,30,150
3098769,49,150
3099391,258,203
3099545,919,185
3100190,30,150
3100216,49,150
3100333,30,150
3100600,30,150
3100899,30,150
3100993,30,150
3101029,49,150
3101069,30,150
3101267,30,150
3101313,30,150
3101521,30,150
3101591,30,150
3101817,49,150
3101898,49,150
3101958,30,150
3102057,30,150
3102420,30,150
3102508,49,150
3102755,30,150
3102803,49,150
3103099,49,150
3103262,49,150
3103295,93,203
3103338,30,150
3103410,49,150
3103410,49,150
3103532,49,150
3103584,30,150
3103652,30,150
3103715,30,150
3103743,93,203
3103836,30,150
3103842,30,150
3104008,30,150
3104145,30,150
3104365,10,147
3104459,49,150
3104684,30,150
3104823,586,137
3104971,7373,375
3105380,30,150
3105460,30,150
